datetime,ntal_cf_duEW,ntal_cf_duNS,ntal_cf_duV,ntol_cf_duEW,ntol_cf_duNS,ntol_cf_duV,hydl_cf_duEW,hydl_cf_duNS,hydl_cf_duV,hydl_cf_dg
2021-07-31 00:00:00,-0.00068570283,0.0002836406,-0.00042662714,,,,,,,
2021-07-31 03:00:00,-0.000679539,0.0002747321,-0.00036335262,,,,,,,
2021-07-31 06:00:00,-0.0006676094,0.0002670154,-0.00032382988,,,,,,,
2021-07-31 09:00:00,-0.00064621103,0.00024853172,-0.00024222361,,,,,,,
2021-07-31 12:00:00,-0.00064890843,0.00024988956,-0.00021876511,3.438758e-05,9.9566474e-05,0.000486664,-0.00016027906,-0.00024909008,0.0013578671,-0.5789875
2021-07-31 15:00:00,-0.00063112227,0.00025211816,-0.00021890951,,,,,,,
2021-07-31 18:00:00,-0.00061499886,0.00025930395,-0.0001755155,,,,,,,
2021-07-31 21:00:00,-0.00060965394,0.00024968977,-0.000128225,,,,,,,
2021-08-01 00:00:00,-0.0006115302,0.00024305285,-9.344749e-05,,,,,,,
2021-08-01 03:00:00,-0.0005988752,0.00023397892,-7.735152e-05,,,,,,,
2021-08-01 06:00:00,-0.00058730156,0.00022005661,-4.6524612e-05,,,,,,,
2021-08-01 09:00:00,-0.00056697,0.00020418197,2.0623931e-05,,,,,,,
2021-08-01 12:00:00,-0.0005574089,0.00019866617,7.3928844e-05,3.0315794e-05,9.042094e-05,0.00048893935,-0.0001531167,-0.00025742262,0.0013766981,-0.5882957
2021-08-01 15:00:00,-0.0005333497,0.00018280133,0.00011017999,,,,,,,
2021-08-01 18:00:00,-0.00051423325,0.00017361746,0.00012531628,,,,,,,
2021-08-01 21:00:00,-0.0005010895,0.00014906461,0.0001645671,,,,,,,
2021-08-02 00:00:00,-0.0004983613,0.00013216631,0.00020207248,,,,,,,
2021-08-02 03:00:00,-0.00046692285,0.000111444286,0.00019971325,,,,,,,
2021-08-02 06:00:00,-0.00044709188,9.995099e-05,0.00022322405,,,,,,,
2021-08-02 09:00:00,-0.0004386282,8.154324e-05,0.00031252642,,,,,,,
2021-08-02 12:00:00,-0.00042800445,6.803294e-05,0.0002788669,4.0119077e-05,0.000102723636,0.0005331173,-0.00014973835,-0.00026375038,0.0013790893,-0.6014621
2021-08-02 15:00:00,-0.00040070494,5.0896884e-05,0.00029937667,,,,,,,
2021-08-02 18:00:00,-0.0003705925,4.0127292e-05,0.00033372905,,,,,,,
2021-08-02 21:00:00,-0.0003388567,2.3059662e-05,0.0003826029,,,,,,,
2021-08-03 00:00:00,-0.00031592962,1.5593096e-05,0.00043359335,,,,,,,
2021-08-03 03:00:00,-0.0002911024,9.97719e-06,0.00043589505,,,,,,,
2021-08-03 06:00:00,-0.00027375072,1.1320139e-05,0.0004313857,,,,,,,
2021-08-03 09:00:00,-0.0002549695,1.8996193e-06,0.00043640716,,,,,,,
2021-08-03 12:00:00,-0.00025498078,1.1051627e-06,0.00041337486,7.506265e-05,0.00011684271,0.00053269323,-0.00014802616,-0.00026727267,0.0013769217,-0.6122583
2021-08-03 15:00:00,-0.00025156428,-6.0757293e-06,0.00041180837,,,,,,,
2021-08-03 18:00:00,-0.0002339924,1.3320556e-05,0.00036501038,,,,,,,
2021-08-03 21:00:00,-0.00021108556,1.37810575e-05,0.00037653817,,,,,,,
2021-08-04 00:00:00,-0.00020893378,2.294158e-05,0.00034021237,,,,,,,
2021-08-04 03:00:00,-0.00019473814,2.0365625e-05,0.00031614408,,,,,,,
2021-08-04 06:00:00,-0.00018275875,1.7733762e-05,0.00026779168,,,,,,,
2021-08-04 09:00:00,-0.0001767735,1.7445853e-05,0.00023946691,,,,,,,
2021-08-04 12:00:00,-0.00017690951,2.2805461e-05,0.00020841417,8.699663e-05,0.00010258029,0.00043354608,-0.00014330454,-0.00027160026,0.0013585603,-0.6219505
2021-08-04 15:00:00,-0.00017463452,2.7285747e-05,0.00018118898,,,,,,,
2021-08-04 18:00:00,-0.00017889068,3.9856644e-05,0.0001547036,,,,,,,
2021-08-04 21:00:00,-0.0001780883,4.1291576e-05,0.00016214354,,,,,,,
2021-08-05 00:00:00,-0.00018620715,4.8803002e-05,0.00012830594,,,,,,,
2021-08-05 03:00:00,-0.00020465057,6.2468e-05,8.869811e-05,,,,,,,
2021-08-05 06:00:00,-0.00022899007,8.0036436e-05,4.5679175e-05,,,,,,,
2021-08-05 09:00:00,-0.00022587663,8.376447e-05,6.344171e-05,,,,,,,
2021-08-05 12:00:00,-0.00024235554,8.9559886e-05,5.46535e-05,7.350947e-05,0.00010107867,0.00043281738,-0.00013592289,-0.00027636718,0.0013443669,-0.6277444
2021-08-05 15:00:00,-0.0002538626,9.42143e-05,4.179014e-05,,,,,,,
2021-08-05 18:00:00,-0.00026580223,9.6146425e-05,3.0837244e-05,,,,,,,
2021-08-05 21:00:00,-0.00027590984,8.533336e-05,6.132878e-05,,,,,,,
2021-08-06 00:00:00,-0.00027993097,8.251334e-05,7.642958e-05,,,,,,,
2021-08-06 03:00:00,-0.00027650103,7.522347e-05,5.7036283e-05,,,,,,,
2021-08-06 06:00:00,-0.00027285903,7.579465e-05,6.1287305e-05,,,,,,,
2021-08-06 09:00:00,-0.00025170055,6.784916e-05,0.00012445934,,,,,,,
2021-08-06 12:00:00,-0.0002567547,6.530615e-05,0.00016415126,7.024511e-05,0.00012888231,0.000587534,-0.00013563565,-0.00028396485,0.0013365081,-0.63587034
2021-08-06 15:00:00,-0.00024550568,7.1186994e-05,0.00015336984,,,,,,,
2021-08-06 18:00:00,-0.00023125624,8.598616e-05,0.00016689,,,,,,,
2021-08-06 21:00:00,-0.00021307555,0.00010192994,0.00023295927,,,,,,,
2021-08-07 00:00:00,-0.00019653235,0.00013114486,0.00027972032,,,,,,,
2021-08-07 03:00:00,-0.00018486803,0.00015304766,0.00032396903,,,,,,,
2021-08-07 06:00:00,-0.00017774741,0.0001730674,0.00034354106,,,,,,,
2021-08-07 09:00:00,-0.0001573893,0.0001850558,0.00036330396,,,,,,,
2021-08-07 12:00:00,-0.00014780537,0.00018989395,0.00038861003,9.383162e-05,0.00017350554,0.00057938555,-0.00013422828,-0.00028847676,0.0013167213,-0.6337732
2021-08-07 15:00:00,-0.00012387408,0.0001824078,0.00039363207,,,,,,,
2021-08-07 18:00:00,-0.00010202896,0.00019542308,0.00036954967,,,,,,,
2021-08-07 21:00:00,-6.225472e-05,0.00020064348,0.00036551792,,,,,,,
2021-08-08 00:00:00,-3.3238666e-05,0.00019363765,0.00039649924,,,,,,,
2021-08-08 03:00:00,-7.831602e-06,0.00018540227,0.00038887528,,,,,,,
2021-08-08 06:00:00,1.43707375e-05,0.00016845393,0.00034458085,,,,,,,
2021-08-08 09:00:00,3.1702057e-05,0.00015051613,0.00032667938,,,,,,,
2021-08-08 12:00:00,4.4899934e-05,0.000148712,0.00025738415,0.00011706636,0.0001624632,0.00045055716,-0.000145052,-0.00029011947,0.0013155957,-0.636304
2021-08-08 15:00:00,6.813044e-05,0.00014001848,0.00018486148,,,,,,,
2021-08-08 18:00:00,7.8832694e-05,0.00013353898,0.0001263585,,,,,,,
2021-08-08 21:00:00,7.619581e-05,0.00012750685,6.830578e-05,,,,,,,
2021-08-09 00:00:00,8.06201e-05,0.00011985833,3.3087043e-05,,,,,,,
2021-08-09 03:00:00,9.019706e-05,9.906038e-05,1.34735665e-05,,,,,,,
2021-08-09 06:00:00,9.903506e-05,8.4194e-05,1.2635094e-06,,,,,,,
2021-08-09 09:00:00,0.000117429816,7.2115494e-05,-1.186642e-06,,,,,,,
2021-08-09 12:00:00,0.0001380167,5.923631e-05,-2.95472e-05,0.000117185395,0.00011577616,0.00033990282,-0.00015726959,-0.0002933362,0.0013277077,-0.64586455
2021-08-09 15:00:00,0.00016392804,4.1754483e-05,-7.0229384e-05,,,,,,,
2021-08-09 18:00:00,0.00017066521,2.9231453e-05,-8.829217e-05,,,,,,,
2021-08-09 21:00:00,0.00017512459,1.4479339e-05,-0.000110279565,,,,,,,
2021-08-10 00:00:00,0.0001572062,2.2212585e-05,-0.00021205678,,,,,,,
2021-08-10 03:00:00,0.00015336495,1.642887e-05,-0.000287093,,,,,,,
2021-08-10 06:00:00,0.00014454234,1.8968876e-05,-0.00033996138,,,,,,,
2021-08-10 09:00:00,0.0001233194,1.6526783e-05,-0.0003791476,,,,,,,
2021-08-10 12:00:00,9.846205e-05,1.5699534e-05,-0.00045481155,0.00011528874,0.00010357797,0.00038605958,-0.00016999888,-0.00029814083,0.0013454695,-0.6566169
2021-08-10 15:00:00,8.751427e-05,2.0179143e-05,-0.00048901886,,,,,,,
2021-08-10 18:00:00,8.258502e-05,3.537084e-05,-0.0004902082,,,,,,,
2021-08-10 21:00:00,8.557919e-05,5.1251987e-05,-0.00050838554,,,,,,,
2021-08-11 00:00:00,7.2460236e-05,8.436794e-05,-0.0005531279,,,,,,,
2021-08-11 03:00:00,7.113748e-05,0.000106779946,-0.0005806165,,,,,,,
2021-08-11 06:00:00,7.161353e-05,0.00012382136,-0.00061135524,,,,,,,
2021-08-11 09:00:00,6.653203e-05,0.00014475292,-0.0006178339,,,,,,,
2021-08-11 12:00:00,4.6285862e-05,0.00016466242,-0.00062913395,0.000120201395,0.00014095467,0.00039818598,-0.00017646278,-0.0003042379,0.0013686705,-0.66500276
2021-08-11 15:00:00,4.3976295e-05,0.00016751046,-0.0005621199,,,,,,,
2021-08-11 18:00:00,4.545385e-05,0.00018415634,-0.00052724406,,,,,,,
2021-08-11 21:00:00,6.7205976e-05,0.00021002948,-0.0005395652,,,,,,,
2021-08-12 00:00:00,7.822221e-05,0.00023227825,-0.00051999156,,,,,,,
2021-08-12 03:00:00,8.684291e-05,0.0002398644,-0.0005027188,,,,,,,
2021-08-12 06:00:00,9.673155e-05,0.00024833882,-0.00050912274,,,,,,,
2021-08-12 09:00:00,0.00011363684,0.00025986566,-0.0004971661,,,,,,,
2021-08-12 12:00:00,0.00011509816,0.0002714184,-0.00049593084,0.00012835531,0.00015091438,0.00028279328,-0.00018231139,-0.0003081409,0.0014062152,-0.6729089
2021-08-12 15:00:00,0.00011220071,0.00026177237,-0.00046748717,,,,,,,
2021-08-12 18:00:00,9.7956705e-05,0.00024395218,-0.00047049997,,,,,,,
2021-08-12 21:00:00,9.56554e-05,0.00023372743,-0.0005140643,,,,,,,
2021-08-13 00:00:00,8.4483756e-05,0.00021737021,-0.0005188231,,,,,,,
2021-08-13 03:00:00,8.221205e-05,0.00018195118,-0.0005089279,,,,,,,
2021-08-13 06:00:00,7.461963e-05,0.00016872628,-0.00054285344,,,,,,,
2021-08-13 09:00:00,9.1792e-05,0.00014053291,-0.00052915834,,,,,,,
2021-08-13 12:00:00,7.7335884e-05,0.00012998565,-0.0005690854,0.00011513265,0.000105163344,0.0002441105,-0.00018903278,-0.00030968795,0.0014440507,-0.6783392
2021-08-13 15:00:00,6.078163e-05,0.00010632812,-0.0005401492,,,,,,,
2021-08-13 18:00:00,3.711942e-05,8.199068e-05,-0.0005622701,,,,,,,
2021-08-13 21:00:00,1.1779495e-05,5.655503e-05,-0.000603976,,,,,,,
2021-08-14 00:00:00,-1.45502745e-05,4.5255812e-05,-0.00063620106,,,,,,,
2021-08-14 03:00:00,-2.9867442e-05,2.1277068e-05,-0.00061073294,,,,,,,
2021-08-14 06:00:00,-3.951686e-05,1.093837e-05,-0.00064039143,,,,,,,
2021-08-14 09:00:00,-4.7265137e-05,8.77563e-06,-0.0006410384,,,,,,,
2021-08-14 12:00:00,-8.5977284e-05,9.2835435e-06,-0.00066439575,9.4942094e-05,9.115898e-05,0.00036767867,-0.00019921447,-0.00030640233,0.0014576027,-0.6769028
2021-08-14 15:00:00,-0.00011278738,-1.3880797e-05,-0.00063693745,,,,,,,
2021-08-14 18:00:00,-0.000139478,-2.3927574e-05,-0.00058625353,,,,,,,
2021-08-14 21:00:00,-0.00017091495,-3.1468582e-05,-0.000518417,,,,,,,
2021-08-15 00:00:00,-0.00020057493,-2.620034e-05,-0.000464793,,,,,,,
2021-08-15 03:00:00,-0.00021512856,-3.289404e-05,-0.00038413113,,,,,,,
2021-08-15 06:00:00,-0.00021785089,-3.2866195e-05,-0.00033895203,,,,,,,
2021-08-15 09:00:00,-0.0002198692,-3.0583495e-05,-0.0003024901,,,,,,,
2021-08-15 12:00:00,-0.00023772205,-2.5332163e-05,-0.00026981917,0.00011001469,0.00013602423,0.00048087293,-0.00020558227,-0.00030485014,0.0014666043,-0.6816961
2021-08-15 15:00:00,-0.00023658668,-5.15338e-06,-0.00025741913,,,,,,,
2021-08-15 18:00:00,-0.00022451529,1.3761178e-05,-0.00024506162,,,,,,,
2021-08-15 21:00:00,-0.00020382999,2.5943025e-05,-0.00019341955,,,,,,,
2021-08-16 00:00:00,-0.00018912484,4.1243824e-05,-0.00016688305,,,,,,,
2021-08-16 03:00:00,-0.0001571593,5.0477414e-05,-0.00015418888,,,,,,,
2021-08-16 06:00:00,-0.000113582915,7.817746e-05,-0.00018105337,,,,,,,
2021-08-16 09:00:00,-6.2496016e-05,8.619512e-05,-0.00018565737,,,,,,,
2021-08-16 12:00:00,-4.046548e-05,0.00010369888,-0.00022544654,0.00015133795,0.00016833439,0.0004167384,-0.00021147216,-0.00031069,0.0014897152,-0.6862354
2021-08-16 15:00:00,-1.6659826e-05,0.00013143657,-0.0003143438,,,,,,,
2021-08-16 18:00:00,9.790819e-06,0.00014138588,-0.00039764348,,,,,,,
2021-08-16 21:00:00,2.6564465e-05,0.00014864441,-0.00044625663,,,,,,,
2021-08-17 00:00:00,8.4275e-06,0.00015730185,-0.00050630723,,,,,,,
2021-08-17 03:00:00,2.4067842e-06,0.0001609939,-0.00057328166,,,,,,,
2021-08-17 06:00:00,-7.9721685e-06,0.00018009006,-0.00067964493,,,,,,,
2021-08-17 09:00:00,-1.7529092e-05,0.00018292722,-0.00072980404,,,,,,,
2021-08-17 12:00:00,-4.2055515e-05,0.00018742848,-0.00078320183,0.00014735623,0.00014677756,0.000312712,-0.00020717512,-0.00031034954,0.0015037704,-0.6842465
2021-08-17 15:00:00,-6.671099e-05,0.00020138371,-0.00087864825,,,,,,,
2021-08-17 18:00:00,-0.00010270597,0.000209437,-0.0009703618,,,,,,,
2021-08-17 21:00:00,-0.00014294317,0.00020138182,-0.001007041,,,,,,,
2021-08-18 00:00:00,-0.00019320635,0.00020495188,-0.0010569114,,,,,,,
2021-08-18 03:00:00,-0.00023560056,0.0002170275,-0.0010792399,,,,,,,
2021-08-18 06:00:00,-0.00028167575,0.00022166823,-0.0010726657,,,,,,,
2021-08-18 09:00:00,-0.0003357236,0.0002233271,-0.0010686347,,,,,,,
2021-08-18 12:00:00,-0.00038095872,0.00022167662,-0.0010637789,8.902888e-05,0.00013678045,0.00035516068,-0.00020243319,-0.0003141072,0.0015269547,-0.6840759
2021-08-18 15:00:00,-0.000414096,0.00021618273,-0.0010487722,,,,,,,
2021-08-18 18:00:00,-0.00045087768,0.0002199627,-0.0010016811,,,,,,,
2021-08-18 21:00:00,-0.0004701344,0.00022025743,-0.0009325814,,,,,,,
2021-08-19 00:00:00,-0.0004849863,0.00024029711,-0.0008991807,,,,,,,
2021-08-19 03:00:00,-0.00048257023,0.0002508688,-0.0008367967,,,,,,,
2021-08-19 06:00:00,-0.0004800824,0.0002591192,-0.0008157332,,,,,,,
2021-08-19 09:00:00,-0.00047352377,0.000250456,-0.00079770206,,,,,,,
2021-08-19 12:00:00,-0.0004757799,0.00025655373,-0.00087259384,6.547435e-05,0.00016995221,0.00042095064,-0.00020559781,-0.00031666877,0.0015492744,-0.6891381
2021-08-19 15:00:00,-0.00045808486,0.00025796695,-0.0009048996,,,,,,,
2021-08-19 18:00:00,-0.00044169452,0.00025685973,-0.0008979188,,,,,,,
2021-08-19 21:00:00,-0.0004203905,0.0002529816,-0.0008817849,,,,,,,
2021-08-20 00:00:00,-0.00039002224,0.00025744585,-0.0008786674,,,,,,,
2021-08-20 03:00:00,-0.00036446349,0.00025163483,-0.00085741794,,,,,,,
2021-08-20 06:00:00,-0.0003209381,0.0002530424,-0.0008739465,,,,,,,
2021-08-20 09:00:00,-0.00027142337,0.00025719375,-0.0009010987,,,,,,,
2021-08-20 12:00:00,-0.0002397913,0.00026543168,-0.00094805984,9.890667e-05,0.00017500948,0.00037821452,-0.00020899225,-0.00031738385,0.0015635558,-0.69495285
2021-08-20 15:00:00,-0.00020429694,0.00028128253,-0.0009911373,,,,,,,
2021-08-20 18:00:00,-0.0001720847,0.00028914693,-0.0010302574,,,,,,,
2021-08-20 21:00:00,-0.00013694807,0.0002903489,-0.0010492194,,,,,,,
2021-08-21 00:00:00,-0.00012318241,0.00029716676,-0.0011074641,,,,,,,
2021-08-21 03:00:00,-0.00011032587,0.0002938899,-0.0011197834,,,,,,,
2021-08-21 06:00:00,-8.685666e-05,0.0003007363,-0.0011458244,,,,,,,
2021-08-21 09:00:00,-7.057137e-05,0.00031882207,-0.00119546,,,,,,,
2021-08-21 12:00:00,-5.8529928e-05,0.00033110942,-0.0012394266,0.00012510626,0.00016026382,0.00023566492,-0.00020932537,-0.0003183831,0.0015802941,-0.69715536
2021-08-21 15:00:00,-4.6062727e-05,0.00032971098,-0.0012252324,,,,,,,
2021-08-21 18:00:00,-3.9062626e-05,0.00033956504,-0.0012836596,,,,,,,
2021-08-21 21:00:00,-3.886829e-05,0.00033862313,-0.0013163737,,,,,,,
2021-08-22 00:00:00,-4.1528805e-05,0.0003564956,-0.0013837719,,,,,,,
2021-08-22 03:00:00,-3.7279748e-05,0.0003625669,-0.0014085176,,,,,,,
2021-08-22 06:00:00,-3.629114e-05,0.0003776363,-0.0014742053,,,,,,,
2021-08-22 09:00:00,-2.2906781e-05,0.0003870933,-0.0015002191,,,,,,,
2021-08-22 12:00:00,-8.230617e-07,0.000393492,-0.0015466455,0.00012541414,0.0001649179,0.00012791075,-0.00020625687,-0.00031725783,0.0015827112,-0.70050246
2021-08-22 15:00:00,2.2694954e-05,0.0003798623,-0.0015562088,,,,,,,
2021-08-22 18:00:00,4.8617214e-05,0.00038268484,-0.0016124914,,,,,,,
2021-08-22 21:00:00,7.4416464e-05,0.0003787141,-0.0016194002,,,,,,,
2021-08-23 00:00:00,9.07473e-05,0.00037649253,-0.0016203946,,,,,,,
2021-08-23 03:00:00,0.000111705594,0.00036550744,-0.0016025172,,,,,,,
2021-08-23 06:00:00,0.000120305194,0.00036260375,-0.0016196925,,,,,,,
2021-08-23 09:00:00,0.00013147392,0.00037009423,-0.0016480588,,,,,,,
2021-08-23 12:00:00,0.00014776984,0.00038125122,-0.001686016,0.00013377862,0.00017958421,0.000100322766,-0.00019089405,-0.00030082735,0.0015342244,-0.69717723
2021-08-23 15:00:00,0.00017204002,0.00038564435,-0.0016821824,,,,,,,
2021-08-23 18:00:00,0.00018524262,0.00040134363,-0.001731429,,,,,,,
2021-08-23 21:00:00,0.00020308718,0.00041553046,-0.0017416955,,,,,,,
2021-08-24 00:00:00,0.00021409935,0.00043104545,-0.0017921375,,,,,,,
2021-08-24 03:00:00,0.00023621603,0.00045406405,-0.0018452138,,,,,,,
2021-08-24 06:00:00,0.00024760305,0.00048676133,-0.0019310963,,,,,,,
2021-08-24 09:00:00,0.00026163654,0.00050969323,-0.0019456736,,,,,,,
2021-08-24 12:00:00,0.0002585558,0.0005200413,-0.0019378351,0.00014028502,0.00019408502,0.00011429286,-0.00018646457,-0.00029259495,0.0015126329,-0.6939778
2021-08-24 15:00:00,0.00025515942,0.0005117798,-0.0018999309,,,,,,,
2021-08-24 18:00:00,0.0002185089,0.000499292,-0.0018826744,,,,,,,
2021-08-24 21:00:00,0.00017162114,0.0004754537,-0.0018479977,,,,,,,
2021-08-25 00:00:00,0.00012548981,0.00044574385,-0.0017727484,,,,,,,
2021-08-25 03:00:00,7.539562e-05,0.0004272285,-0.0017194482,,,,,,,
2021-08-25 06:00:00,3.48836e-05,0.00042023827,-0.0017126328,,,,,,,
2021-08-25 09:00:00,9.723735e-06,0.00040594954,-0.0016829472,,,,,,,
2021-08-25 12:00:00,-2.2191402e-05,0.0003880358,-0.0016181401,0.00012067057,0.00019071501,0.00024016848,-0.00018162165,-0.000286242,0.00151349,-0.69440377
2021-08-25 15:00:00,-3.8306873e-05,0.00036620075,-0.0015774161,,,,,,,
2021-08-25 18:00:00,-5.3464995e-05,0.00034760663,-0.0015389264,,,,,,,
2021-08-25 21:00:00,-6.376327e-05,0.00031107976,-0.001472384,,,,,,,
2021-08-26 00:00:00,-7.7866374e-05,0.0002814129,-0.0013838997,,,,,,,
2021-08-26 03:00:00,-7.866388e-05,0.00026305983,-0.0013444537,,,,,,,
2021-08-26 06:00:00,-7.5795535e-05,0.00027745246,-0.0013894533,,,,,,,
2021-08-26 09:00:00,-5.4362044e-05,0.00028393898,-0.0014075863,,,,,,,
2021-08-26 12:00:00,-4.786555e-05,0.0002850325,-0.0014265443,0.0001063664,0.0001709207,0.0002463603,-0.00016858359,-0.00027542165,0.0014771093,-0.6913121
2021-08-26 15:00:00,-2.5463774e-05,0.00029188555,-0.0014654103,,,,,,,
2021-08-26 18:00:00,-1.6540966e-05,0.00028627165,-0.00148818,,,,,,,
2021-08-26 21:00:00,-6.440732e-06,0.00027023285,-0.0014721395,,,,,,,
2021-08-27 00:00:00,1.6877457e-05,0.00026025675,-0.0014151098,,,,,,,
2021-08-27 03:00:00,4.358723e-05,0.0002564607,-0.0013705614,,,,,,,
2021-08-27 06:00:00,5.8111924e-05,0.00026320698,-0.001385632,,,,,,,
2021-08-27 09:00:00,8.011871e-05,0.00025160512,-0.0013445073,,,,,,,
2021-08-27 12:00:00,8.365397e-05,0.00023766723,-0.0013080506,0.000116432115,0.00015407853,0.00015558623,-0.00016531676,-0.00025514452,0.0014167159,-0.6739222
2021-08-27 15:00:00,8.6123975e-05,0.0002282472,-0.0013267474,,,,,,,
2021-08-27 18:00:00,8.7495464e-05,0.0002343674,-0.0013921674,,,,,,,
2021-08-27 21:00:00,7.780892e-05,0.00023292427,-0.0014085147,,,,,,,
2021-08-28 00:00:00,6.0064434e-05,0.00024328766,-0.0014529044,,,,,,,
2021-08-28 03:00:00,4.130149e-05,0.0002497285,-0.0014871295,,,,,,,
2021-08-28 06:00:00,9.267624e-06,0.0002588058,-0.0015370497,,,,,,,
2021-08-28 09:00:00,-2.9166324e-05,0.0002642701,-0.00158752,,,,,,,
2021-08-28 12:00:00,-5.506812e-05,0.00025783645,-0.0016227084,9.513181e-05,0.00013560975,0.00014407106,-0.0001694665,-0.00025495273,0.001422563,-0.67653114
2021-08-28 15:00:00,-7.1868664e-05,0.00025888166,-0.0016452608,,,,,,,
2021-08-28 18:00:00,-0.00010191024,0.00025127298,-0.0016802205,,,,,,,
2021-08-28 21:00:00,-0.000112479735,0.00022701074,-0.0016329478,,,,,,,
2021-08-29 00:00:00,-0.00013548242,0.00022715541,-0.0016360182,,,,,,,
2021-08-29 03:00:00,-0.0001434413,0.00023712398,-0.0016439947,,,,,,,
2021-08-29 06:00:00,-0.00014610878,0.00024797936,-0.0016264914,,,,,,,
2021-08-29 09:00:00,-0.00015226223,0.00025441556,-0.0016030775,,,,,,,
2021-08-29 12:00:00,-0.0001509298,0.00026670552,-0.0016014233,7.4962845e-05,0.00014320067,0.00025895363,-0.0001669643,-0.00025458666,0.0014331411,-0.6757847
2021-08-29 15:00:00,-0.00012793837,0.00029894846,-0.0016209097,,,,,,,
2021-08-29 18:00:00,-0.00011192937,0.00031008164,-0.0016135307,,,,,,,
2021-08-29 21:00:00,-9.5675874e-05,0.0003109594,-0.0015433321,,,,,,,
2021-08-30 00:00:00,-8.221563e-05,0.00033882813,-0.0015751222,,,,,,,
2021-08-30 03:00:00,-4.8671733e-05,0.00036853424,-0.0016095024,,,,,,,
2021-08-30 06:00:00,-1.1194599e-05,0.00039669854,-0.0016124565,,,,,,,
2021-08-30 09:00:00,2.8652406e-05,0.00042591538,-0.0016148094,,,,,,,
2021-08-30 12:00:00,6.083379e-05,0.0004620808,-0.0016898687,0.00011798108,0.00018127859,0.00025673423,-0.0001624127,-0.0002490703,0.0014176624,-0.6680757
2021-08-30 15:00:00,9.705747e-05,0.0004915495,-0.001757854,,,,,,,
2021-08-30 18:00:00,0.00013060922,0.00050469267,-0.0018241091,,,,,,,
2021-08-30 21:00:00,0.00014792725,0.00050915853,-0.0018324819,,,,,,,
2021-08-31 00:00:00,0.00015536058,0.00053010613,-0.0019158496,,,,,,,
2021-08-31 03:00:00,0.00016324635,0.0005392707,-0.0019507967,,,,,,,
2021-08-31 06:00:00,0.00016198357,0.0005452748,-0.0019738113,,,,,,,
2021-08-31 09:00:00,0.00015530881,0.000555187,-0.0020058365,,,,,,,
2021-08-31 12:00:00,0.00014275085,0.0005569716,-0.0020469485,0.00014491468,0.00018698956,0.00021541721,-0.00016813258,-0.00025234502,0.0014264707,-0.6689551
2021-08-31 15:00:00,0.00012679961,0.0005559527,-0.002039214,,,,,,,
2021-08-31 18:00:00,0.0001006207,0.0005468082,-0.0020145522,,,,,,,
2021-08-31 21:00:00,8.108992e-05,0.0005452974,-0.002017296,,,,,,,
2021-09-01 00:00:00,5.2111154e-05,0.0005456664,-0.0020176973,,,,,,,
2021-09-01 03:00:00,2.1139957e-05,0.00053836283,-0.0019734933,,,,,,,
2021-09-01 06:00:00,-1.9507452e-05,0.0005328734,-0.00197627,,,,,,,
2021-09-01 09:00:00,-4.8901435e-05,0.0005422744,-0.002016351,,,,,,,
2021-09-01 12:00:00,-7.346602e-05,0.00055557315,-0.0020382898,0.00011402444,0.00017557287,0.00016012779,-0.00017319657,-0.00025474213,0.0014392921,-0.66693145
2021-09-01 15:00:00,-0.0001014056,0.0005523107,-0.0019951002,,,,,,,
2021-09-01 18:00:00,-0.0001365918,0.000545916,-0.0019550724,,,,,,,
2021-09-01 21:00:00,-0.00016126048,0.0005525136,-0.0019510593,,,,,,,
2021-09-02 00:00:00,-0.00018097468,0.0005558869,-0.0019642147,,,,,,,
2021-09-02 03:00:00,-0.00019063812,0.0005371783,-0.0018874727,,,,,,,
2021-09-02 06:00:00,-0.00021202833,0.0005129116,-0.0018491541,,,,,,,
2021-09-02 09:00:00,-0.00022717708,0.0005056814,-0.001857502,,,,,,,
2021-09-02 12:00:00,-0.00024022246,0.0004933602,-0.0018399555,8.526289e-05,0.00017064174,0.00015266283,-0.0001833979,-0.00025304037,0.001437264,-0.6622375
2021-09-02 15:00:00,-0.00024369777,0.00046437053,-0.0017594808,,,,,,,
2021-09-02 18:00:00,-0.00027656372,0.0004270892,-0.0016450946,,,,,,,
2021-09-02 21:00:00,-0.00030565448,0.00038877988,-0.0015629102,,,,,,,
2021-09-03 00:00:00,-0.00032470014,0.00035525204,-0.0014896839,,,,,,,
2021-09-03 03:00:00,-0.00033719174,0.00030697297,-0.0013267461,,,,,,,
2021-09-03 06:00:00,-0.00035063754,0.00027642734,-0.0011824172,,,,,,,
2021-09-03 09:00:00,-0.00033862834,0.0002635953,-0.0010758634,,,,,,,
2021-09-03 12:00:00,-0.00032625077,0.00024776612,-0.00096112886,8.901955e-05,0.00018147948,0.0002999063,-0.0001821292,-0.00024709015,0.0014511207,-0.6637693
2021-09-03 15:00:00,-0.00029875926,0.0002315938,-0.00080113485,,,,,,,
2021-09-03 18:00:00,-0.00028317128,0.00020808903,-0.0006613851,,,,,,,
2021-09-03 21:00:00,-0.00024225903,0.00018891771,-0.0005961848,,,,,,,
2021-09-04 00:00:00,-0.00021377596,0.00017487981,-0.00048506437,,,,,,,
2021-09-04 03:00:00,-0.0001717077,0.0001599462,-0.0003721061,,,,,,,
2021-09-04 06:00:00,-0.00012223354,0.00015618662,-0.0002717328,,,,,,,
